rank,test,score
154,org.apache.commons.math3.random.MersenneTwisterTest#testNextGamma,115.000000
155,org.apache.commons.math3.stat.inference.TestUtilsTest#testOneSampleTTest,115.000000
156,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest#testNoDependency,113.000000
157,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest#testUnivariateDistribution,107.000000
158,org.apache.commons.math3.random.EmpiricalDistributionTest#testSerialization,107.000000
159,org.apache.commons.math3.optimization.linear.SimplexSolverTest#testUnboundedSolution,105.000000
160,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerTest#testGetChiSquare,104.000000
161,org.apache.commons.math3.ode.sampling.StepNormalizerTest#testBoundaries,101.000000
162,org.apache.commons.math3.linear.RealVectorTest#testMapToSelf,100.000000
163,org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFPTest#testNeta,95.000000
164,org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest#testDoubleRotations,90.000000
165,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest#testConstrainedRosen,88.000000
166,org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest#testToString,88.000000
167,org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest#testSwissFertility,87.000000
168,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizerTest#testRosenbrock,85.000000
169,org.apache.commons.math3.stat.regression.MillerUpdatingRegressionTest#testHdiag,84.000000
170,org.apache.commons.math3.random.MersenneTwisterTest#testNextHypergeometric,83.000000
171,org.apache.commons.math3.optimization.direct.PowellOptimizerTest#testSumSinc,81.000000
172,org.apache.commons.math3.geometry.euclidean.threed.SubLineTest#testSeveralSegments,75.000000
173,org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest#testElliRotated,75.000000
174,org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegratorTest#testIssue464,72.000000
175,org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest#testCopy,72.000000
176,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest#testConstraintsUnsupported,71.000000
177,org.apache.commons.math3.optim.linear.SimplexTableauTest#testInitialization,68.000000
178,org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest#testSinMin,68.000000
179,org.apache.commons.math3.linear.SymmLQTest#testNonSelfAdjointPreconditioner,65.000000
180,org.apache.commons.math3.optimization.direct.SimplexOptimizerNelderMeadTest#testMaxIterations,65.000000
181,org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerTest#testShallowCopy,57.000000
182,org.apache.commons.math3.stat.correlation.CovarianceTest#testOneColumn,48.000000
183,org.apache.commons.math3.linear.BlockRealMatrixTest#testWalk,41.000000
