rank,test,score
232,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testRawNameReadFromZipFile,110.000000
233,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testEncodingInputStreamAutodetect,106.000000
234,org.apache.commons.compress.archivers.TarTestCase#testFileEntryFromFile,98.000000
235,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorRoundtripTest#gzippedLoremIpsumRoundtrip[using tuned for compression ratio],95.000000
236,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest#testExtraFields,77.000000
237,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_ustar.tar],76.000000
238,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_crc.cpio],69.000000
239,org.apache.commons.compress.archivers.zip.X7875_NewUnixTest#testParseReparse,25.000000
240,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testCP437FileRoundtripExplicitUnicodeExtra,232.000000
241,org.apache.commons.compress.archivers.ZipTestCase#testZipArchiveCreation,213.000000
242,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeSmallDeflatedEntryKnownSizeToStreamModeAlways,159.000000
243,org.apache.commons.compress.archivers.JarTestCase#testJarUnarchive,151.000000
244,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testLzma2WithOptionsConfiguration,141.000000
245,org.apache.commons.compress.archivers.zip.ZipFileTest#testOffsets,133.000000
246,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorRoundtripTest#blaTarRoundtrip[using tuned for compression ratio],112.000000
247,org.apache.commons.compress.archivers.TarTestCase#testDirectoryEntryFromFile,96.000000
248,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#shortTextFilesAreNoTARs,95.000000
249,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_.tar],76.000000
250,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_newc.cpio],68.000000
251,org.apache.commons.compress.compressors.Pack200TestCase#testInputStreamMethods,22.000000
252,org.apache.commons.compress.compressors.Pack200TestCase#testJarArchiveCreationInMemory,255.000000
253,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testUtf8FileRoundtripExplicitUnicodeExtra,218.000000
254,org.apache.commons.compress.archivers.JarTestCase#testJarUnarchiveAll,158.000000
255,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testBCJPPCRoundtrip,150.000000
256,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeBigStoredEntryToStream,150.000000
257,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorRoundtripTest#biggerFileRoundtrip[using tuned for compression ratio],113.000000
258,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testRead7ZipArchive,109.000000
259,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#testEncodingDeprecated,83.000000
260,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_pax.tar],82.000000
261,org.apache.commons.compress.archivers.TarTestCase#testTarArchiveCreation,79.000000
262,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_-c.cpio],68.000000
263,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest#testWriteLongLinkNameErrorMode,26.000000
264,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testASCIIFileRoundtripImplicitUnicodeExtra,233.000000
265,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testReadWinZipArchive,153.000000
266,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testDeltaRoundtrip,149.000000
267,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeSmallStoredEntryToStream,133.000000
268,org.apache.commons.compress.changes.ChangeSetTestCase#testAddDeleteToOneFileArchive,132.000000
269,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testRead7ZipArchiveForStream,114.000000
270,org.apache.commons.compress.archivers.TarTestCase#testExplicitDirectoryEntry,98.000000
271,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_cAEf.tar],83.000000
272,org.apache.commons.compress.archivers.DumpTestCase#testArchiveDetection,71.000000
273,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeBigStoredEntryToStreamModeNever,36.000000
274,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testUtf8FileRoundtripNoEFSImplicitUnicodeExtra,227.000000
275,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testSixFilesSomeNotEmpty,151.000000
276,org.apache.commons.compress.archivers.zip.ExplodeSupportTest#testTikaTestArchive,151.000000
277,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeSmallDeflatedEntryUnknownSizeToFileModeNever,143.000000
