rank,test,score
189,com.google.javascript.jscomp.SpecializeModuleTest#testSpecializeDevirtualizePrototypeMethods,894.000000
190,com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest#testConstantConditionWithSideEffect2,878.000000
191,com.google.javascript.jscomp.CheckGlobalNamesTest#testGoogInheritsAlias2,836.000000
192,com.google.javascript.jscomp.AliasExternalsTest#testParentChild,827.000000
193,com.google.javascript.jscomp.LooseTypeCheckTest#testVar12,825.000000
194,com.google.javascript.jscomp.OptimizeCallsTest#testNestingFunctionCallWithUnsedParams,811.000000
195,com.google.javascript.jscomp.TypeInferenceTest#testEnumRAI3,811.000000
196,com.google.javascript.jscomp.CommandLineRunnerTest#testSourcePruningOn5,766.000000
197,com.google.javascript.jscomp.ProcessDefinesTest#testReassignAfterCall,719.000000
198,com.google.javascript.jscomp.FunctionInjectorTest#testInlineReferenceInExpression15,689.000000
199,com.google.debugging.sourcemap.SourceMapGeneratorV1Test#testMultilineMapping,632.000000
200,com.google.javascript.jscomp.CrossModuleMethodMotionTest#testMovePrototypeMethod2,627.000000
201,com.google.javascript.jscomp.AliasExternalsTest#testGlobalAliasNotPushedDeeper,626.000000
202,com.google.javascript.jscomp.IntegrationTest#testCssNameCheck,577.000000
203,com.google.javascript.jscomp.CompilerTest#testCommonJSProvidesAndRequire,568.000000
204,com.google.javascript.jscomp.TypeCheckTest#testName3,550.000000
205,com.google.javascript.jscomp.IntegrationTest#testIssue63SourceMap,525.000000
206,com.google.javascript.jscomp.RecordFunctionInformationTest#testFunction,466.000000
207,com.google.javascript.jscomp.JsMessageExtractorTest#testMeaningAnnotation,435.000000
208,com.google.javascript.rhino.jstype.JSTypeTest#testArrayType,381.000000
209,com.google.javascript.jscomp.TypeCheckTest#testInitialTypingScope,348.000000
210,com.google.javascript.jscomp.GatherSideEffectSubexpressionsCallbackTest#testAndOr,202.000000
211,com.google.javascript.jscomp.CommandLineRunnerTest#testMissingReturnCheckOnWithVerbose,2126.000000
212,com.google.javascript.jscomp.CommandLineRunnerTest#testIssue601c,2058.000000
213,com.google.javascript.jscomp.CommandLineRunnerTest#testIssue846,1971.000000
214,com.google.javascript.jscomp.SymbolTableTest#testGlobalRichObjectReference,1775.000000
215,com.google.javascript.jscomp.CommandLineRunnerTest#testTypeParsingOffByDefault,1657.000000
216,com.google.javascript.jscomp.DisambiguatePropertiesTest#testIgnoreUnknownType2,1500.000000
