rank,test,score
315,com.google.gson.functional.PrimitiveTest#testBigDecimalNaNDeserializationNotSupported,0.000000
316,com.google.gson.functional.PrimitiveTest#testDeserializingBigDecimalAsBigIntegerFails,0.000000
317,com.google.gson.functional.PrimitiveTest#testDeserializeJsonArrayAsFloatWrapper,0.000000
318,com.google.gson.functional.PrimitiveTest#testDeserializeJsonArrayAsInt,0.000000
319,com.google.gson.functional.PrimitiveTest#testReallyLongValuesDeserialization,0.000000
320,com.google.gson.functional.PrimitiveTest#testNumberAsStringDeserialization,0.000000
321,com.google.gson.functional.PrimitiveTest#testDeserializeJsonObjectAsInteger,0.000000
322,com.google.gson.functional.PrimitiveTest#testDeserializingBigIntegerAsInteger,0.000000
323,com.google.gson.functional.PrimitiveTest#testSmallValueForBigIntegerDeserialization,0.000000
324,com.google.gson.functional.PrimitiveTest#testNegativeInfinityFloatDeserialization,0.000000
325,com.google.gson.functional.PrimitiveTest#testBadValueForBigIntegerDeserialization,0.000000
326,com.google.gson.functional.PrimitiveTest#testHtmlCharacterSerialization,0.000000
327,com.google.gson.functional.PrimitiveTest#testLargeDoubleDeserialization,0.000000
328,com.google.gson.functional.PrimitiveTest#testDeserializeJsonObjectAsFloatPrimitive,0.000000
329,com.google.gson.functional.PrimitiveTest#testBigDecimalDeserialization,0.000000
330,com.google.gson.functional.PrimitiveTest#testPrimitiveLongAutoboxedDeserialization,0.000000
331,com.google.gson.functional.PrimitiveTest#testNegativeInfinityDeserialization,0.000000
332,com.google.gson.functional.PrimitiveTest#testSmallValueForBigIntegerSerialization,0.000000
333,com.google.gson.functional.PrimitiveTest#testBigDecimalNegativeInfinityDeserializationNotSupported,0.000000
334,com.google.gson.functional.PrimitiveTest#testDeserializeJsonArrayAsDoublePrimitive,0.000000
